platform	key	product_name	articles	article_count	ranks
amazon	B07PLS9KFF	キャリーザサン ミディアム LEDランタン 充電式 ライト 太陽光 ソーラーパネル 軽量 防水 防塵 キャンプ 登山 Mサイズ 旧ソーラーパフ おしゃれ 人気 災害 防災グッズ 間接照明 折りたたみ 携帯用 持ち運び メール便	mountain-camp-lantern	1	1
amazon	B07PLW2KNP	キャプテンスタッグ ダッチオーブン 鉄鋳物 22cm UG-3061	dutch-oven	1	4
amazon	B07QGJZF4R	手斧 600g AX946 | カーボンスチール ヒッコリー柄 保護ラバー付 斧 オノ 手斧 ハンドアックス 薪 薪割り アウトドア キャンプ BBQ DIY 伐採 小型 防災 アストロプロダクツ	hand-axe	1	4
amazon	B07QS8DRHK	DOD ワンタッチテント T2-629-TN 2人用 コンパクト 耐水圧1,500mm	dod-tent;duo-tent;one-touch-tent	3	5;2;4
amazon	B07R5T6VV1	DOD マルチキッチンテーブル TB1-38-BK	dod-table;outdoor-kitchen-table	2	3;2
amazon	B07RLCX6JS	アイリスオーヤマ 真空断熱スープジャー SFJ-300 ネイビー(300ml)	soup-jar-camp	1	1
amazon	B07RP4C84N	モーラナイフ コンパニオン スパーク ステンレス	moraknife	1	4
amazon	B07RW6ND2D	FIELDOOR ポータブルチェア ローバック T/C カーキ ノーマル 座面高25cm	fireproof-chair	1	2
amazon	B07RWFTJ37	キャンプ リュック バックパック リュックサック カバン 帆布 コットン キャンバス 綿 無骨 頑丈 丈夫 タフ ミリタリー アウトドア 大容量 ソロ バイク ツーリングバック ズック［ KIRIRU キリル ］ 30L 以上 オリーブ カーキ タン コヨーテ【サイドポケットモデル】	camp-backpack-beginner	1	5
amazon	B07SNQ6C1Y	【楽天1位】FIELDOOR テント スクリーンタープ スクリーンテント 幅285×奥行285cm 日よけ ドームテント タープテント タープ キャノピー ポール2本付き 日よけテント 虫除け 虫よけ 蚊帳 メッシュ 大型 サンシェード 組み立て 簡単 1年保証 ★[送料無料]	screen-tarp	1	1
amazon	B07STZRFWL	ペツル イーライト E02 P4	petzl-headlight	1	4
amazon	B07V7XLC2L	Freell フリール ペグハンマー	peg-hammer	1	4
amazon	B07V7Y9CFG	コールマン アウトドアワゴン 2000034673	outdoor-wagon	1	1
amazon	B07VF37G57	DOD タープ いつかのタープ TT5-631-TN dod アウトドア キャンプ ヘキサタープ ポリエステル ポール ペグ ロープ付属 初心者 簡単	camp-tarp-beginner;day-camp-tarp-cheap;dod-tarp;hexa-tarp	4	1;2;2;1
amazon	B07VK428JN	キャンピングムーン トライポッド L MS-105（最大耐重量15kg・4段折り・収納ケース付）	bonfire-tripod	1	2
amazon	B07VNNT9K4	onway オンウェー聖火焚火台モアキャンプ用品 焚き火台 折りたたみ式 コンパクト キャンプ デイキャンプ おしゃれ バーベキュー 携帯 BBQ 軽量 焚火 ソロ コンパクト 折り畳み ソロキャンプ ファミリーキャンプ キャンプギア キャンプグッズ たきび 五徳 オプション	family-camp-bbq	1	2
amazon	B07W18J2D8	DIETZ デイツ30 ブラック	oil-lantern	1	4
amazon	B07W4Z8V2Z	ナンガ・オーロラライト 450DX(さかいや別注モデル)(ナンガ純正ストリージバッグプレゼント) 寝袋 ダウンシュラフ 保管袋付き	nanga-sleeping-bag	1	1
amazon	B07WDMXLHM	Jackery SolarSaga 100 ソーラーパネル 100W 折りたたみ式 単結晶 IP65防水	solar-panel-folding	1	1
amazon	B07WHGJHBS	【在庫処分】【訳あり】【特価品】【送料無料】ソロベース TC/BUNDOK(バンドック)/BDK-79/テント パップ型 パップテント ソロテント ソロキャンプ ミリタリー 軍幕 焚火 焚き火 ハーフシェルター	solo-tent-beginner;solo-tent-overall	2	3;3
amazon	B07WTNTJSR	DOD(ディーオーディー) ワラビーテント コットン生地 吊り下げ式カンガルーテント T2-657-BR	inner-tent-kangaroo	1	2
amazon	B07WX7S936	Soomloom パラコード ガイロープ 全長50m（反射材付き・2〜6mmから選択）	guy-rope-recommend	1	2
amazon	B07XF31GNH	正規店 ランタン led アウトドア 屋外 充電式バルミューダ ザ・ランタン BALMUDA The Lantern L02A調光 間接照明 照明 キャンプ ブラック ホワイト べランピング キャンドル おすすめ 非常用 ランプ おしゃれ◇自動調化 無段階 送料無料 P5倍	camp-lighting-guide	1	3
amazon	B07YB46ZLK	DOD ビートルタープ TT5-655-TN ポリエステル 7角形	dod-tarp	1	3
amazon	B07YM1MWFL	ショーワグローブ テムレス 01WINTER 完全防水 防寒グローブ ブラック	winter-camp-gloves	1	2
amazon	B07YMSPXV7	FIELDOOR クーラースタンド 木製(耐荷重150kg)	cooler-stand	1	2
amazon	B07YWXNN8Z	コールマン キャンパーインフレーターマットハイピーク/ダブル (2000036154) キャンプ テント Coleman	camp-sleeping-mat	1	3
amazon	B07Z9X4CB5	OSPREY（オスプレー）アーケイン ラージデイ ARCANE LARGE DAY	osprey-daily-backpack	1	3
amazon	B07ZPY7JWD	GoodsLand トライポッド 焚き火三脚 ブラック（コンパクトスタンド）	bonfire-tripod	1	4
amazon	B07ZQWL272	FIELDOOR ワンタッチタープテント 2.5m×2.5m サイドシート1枚付 横幕セット スチール UVカット 撥水	fieldoor-tent	1	1
amazon	B07ZTDP7S6	DOD エイテント T5-668-TN ワンポールテント	dod-tent	1	3
amazon	B08119B656	HIBARI フィールドラック 2個セット 収納ケース付き	field-rack	1	1
amazon	B081DRHG3J	GREGORY キャンパスデイ M CAMPUS DAY M 22L クラシック	gregory-backpack	1	3
amazon	B081N3X8X1	大進 鉈 鋼付 両刃 165mm グリップ性能に優れた樹脂柄 DG-N001 アウトドア キャンプ サバイバル 枝打ち ナタ なた 園芸	camp-nata	1	3
amazon	B081V29MSV	キャプテンスタッグ CSブラックラベル アルミツーウェイロールテーブル type2 高さ70/40cm UC-551	captain-stag-table	1	4
amazon	B081ZPJP4T	【Bears Rock】 -30度 封筒型 ワイド 最強 ふんわり厚みのある布団のような寝心地 大きい サイズ 冬用 シュラフ ゆったり 綿量No1 洗える寝袋 丸洗い 寝袋 キャンプ 車中泊 室内 来客用 -30℃ 寝冷え 防災用 自宅 普段使い 足元 ふとん 厳冬期 光熱費 暖房費節約 寒さ対策	sleeping-bag-winter-beginner;winter-camp-guide	2	1;8
amazon	B082L26FLX	ポーレックス コーヒーミル II ミニ	outdoor-coffee-mill	1	1
amazon	B0832CJ39Z	FIELDOOR レジャーテーブル ロールテーブル 90cm×60cm 木製 ウッド ローテーブル	low-style-table	1	3
amazon	B083K4J71H	【楽天1位】FIELDOOR アウトドアテーブル 180cm/240cm 折りたたみ 三つ折り アルミ レジャーテーブル 長机 ワイド 大型 6人〜8人 対応 高さ調整 2段階 キャンプ バーベキュー BBQ イベント 運動会 作業台 屋外 屋内 軽量 コンパクト収納 大人数対応 1年保証 ■[送料無料]	group-camp-table	1	2
amazon	B083KL3X2N	BUNDOK（バンドック）薪キャリースタンド BD-904 ログキャリー	log-carrier	1	2
amazon	B083X9HCJC	ロゴス ツーリングドゥーブル-BJ DUO 単品	logos-tent	1	1
amazon	B0843M38FP	ogawa ティエラ5-EX 2 5人用 2776 ダークブラウン×サンドベージュ	ogawa-tent	1	5
amazon	B0843NLZF8	ogawa ツインクレスタ 3347	ogawa-tent	1	3
amazon	B0845RPYDM	【Bears Rock】くるむん ボアロング 頭まわりまで暖かい ボアフリースロングタイプ 毛布 寝袋 インナーシュラフ	sleeping-bag-liner	1	4
amazon	B0845XGKYX	【Bears Rock】くるむん ふんわりとした 寝袋 インナーシュラフ 暖かい フリース 毛布 ブランケット ひざ掛け	sleeping-bag-liner	1	1
amazon	B084C9J51D	スノーピーク(snow peak) ミニッツドーム Pro.air 1	air-frame-tent	1	2
amazon	B084HLLQZ3	ベアボーンズ ミニ エジソン ランタン LED	barebones-light	1	4
amazon	B084QL7W75	DOD ワンポールテントL T8-200-TN ワンポールテント	dod-tent	1	2
amazon	B084QLFL81	DOD ワンポールテントS T3-44-TN 6角形 ポリエステル 3人用 耐水圧2,000mm コンパクト	one-pole-tent	1	4
amazon	B085632ZGY	Helinox ヘリノックス グラウンドチェア Ground Chair	helinox-chair	1	3
amazon	B085C5H9DP	【1年保証】Lepro LEDランタン 4個入り キャンプ ライト 高輝度 3色切替 クリップフック付 吊り下げ使用可能 ポータブル 小型 キャンプランプ アウトドア 登山 夜釣り 防災 停電 緊急 非常用 ledランタン ハロウィン 飾り ライト父の日	mountain-camp-lantern	1	5
amazon	B085DQGQZV	Field to Summit ライスクッカー 3合 OFCARC2 アルミ アルマイト 目盛付 ハンドル付	mestin-recommend	1	3
amazon	B085TD65KT	【Bears Rock】 寝心地のよさでロングセラー 自動膨張式 定番 キャンプマット 5cm シングル 枕付き　冬の底冷えに強い　インフレータブルマット　インフレーター　張りと弾力　車中泊　防災の備えに	camp-sleeping-mat	1	2
amazon	B085Y1CY5H	ユニフレーム テーブルトップバーナー US-D2 610107	uniflame-burner	1	2
amazon	B085Y1KHLC	ユニフレーム ファイアグリルsolo 683095	uniflame-fire-grill	1	2
amazon	B0861X67H7	FIELDOOR カンガルーテント100 インナー フルクローズタイプ	inner-tent-kangaroo	1	4
amazon	B0861ZTY7B	【楽天1位】FIELDOOR テント 大型 ドームテント トンネルテント 620 260cm×620cm 2ルームテント 4人用 6人用 8人用 耐水 遮熱 UVカット インナーテント付き シェルター キャンプテント メッシュ ツールームテント 前室 日よけ キャンプ 1年保証 ★[送料無料]	two-room-tent-guide	1	1
amazon	B086PTNDMW	良木工房(YOSHIKI) 竹製 スパイスボックス キッチンペーパーホルダー付き	spice-box	1	4
amazon	B08723QJDW	キャプテンスタッグ 火起し器 スリム チャコールスターター UG-3281	charcoal-starter	1	1
amazon	B08747KL4Y	アトラス 缶ホルダー AWCH-350/500 ネイビー	insulated-tumbler	1	4
amazon	B088NSN12G	テント ワンタッチテント 完全遮光 ブラックコーティング フルクローズ 4人用 3人用 ワンタッチ おしゃれ ドームテント 折りたたみ 簡易テント 軽量 防水 キャンプ アウトドア ベランピング ソロキャンプ 公園	stylish-camp-tent	1	2
amazon	B088R5SQRG	モダンデコ ワンタッチタープテント 2.5m	one-touch-tarp	1	5
amazon	B08975LSRJ	村の鍛冶屋 ステンレス キャンプカトラリー 3本セット	camp-cutlery	1	3
amazon	B089G8VTD7	モンベル ダウンハガー650 #3 R/ZIP #1121382	montbell-sleeping-bag	1	2
amazon	B08B5YFW8F	*マラソン10%offCP*【送料無料】おすすめ アウトドア マット キャンプマット キャンピングマット 折りたたみ 蛇腹 キャンプ用品 レジャー 188cm×57cm XPEフォーム 軽量 防水 防湿 車中泊 キャンプ 防災 登山 ピクニック サイズ 57cm×188cm アウトドア寝具	family-camp-mat	1	4
amazon	B08BTR3CPV	アッシュコンセプト h tag カッティングマット S DH-010-S	folding-cutting-board	1	3
amazon	B08BX7K3HY	ロゴス(LOGOS) 丸洗いやわらかあったかシュラフ	washable-sleeping-bag	1	3
amazon	B08BYH5ZQK	VISIONPEAKS キャンバスリラックスチェア 焚き火チェア ハイバック TC生地 収納袋付き VP1645002	camp-chair-highback;fireproof-chair	2	4;1
amazon	B08C9SJY91	FIELDOOR チタンマグカップ ふた付 450ml	titanium-mug	1	4
amazon	B08CGPHQ9L	*15%OFFクーポン*【送料無料】防災士監修 リバーシブル キャンピングマット エアーマット アウトドア 用品 キャンプ 雑貨 インフレータブル 車中泊 エアー マットレス 自動膨張 レジャー 行楽 ハイキング 登山 花見 フェス 厚さ 5cm 防災 おうちキャンプ	family-camp-mat	1	3
amazon	B08CV8XM26	Naturehike 封筒型寝袋 225×75cm 最大限界温度-12℃ 連結可能 1人用 丸洗い可能	naturehike-sleeping-bag;sleeping-bag-summer-cospa	2	3;4
amazon	B08CVB4FF6	Naturehike 3.5シーズン 封筒型寝袋 洗える コンパクト 軽量 1人用 撥水 連結可能	naturehike-sleeping-bag	1	1
amazon	B08CXDQ667	【最大5,000円OFF！27日1:59まで】DOD クーラーバッグ ソフトクーラーバッグ 23Lサイズ ソフトクーラー デイキャンプ BBQ ドリンク 食材 保冷 運搬 アウトドア キャンプ ソフトくらお（23） CL2-732-TN タン	cooler-box-day-camp;day-camp-cooler-box	2	5;5
amazon	B08CZRB714	コールマン 2500ノーススター LPガスランタン レッド 2000015521	coleman-lantern	1	1
amazon	B08CZWJ7P8	TokyoCamp 焚き火台 軽量 ミニ ソロ コンパクト 折りたたみ式 ソロキャンプ ファミリーキャンプ	bonfire-stand-solo	1	1
amazon	B08DHM8V4G	CAMPING MOON リラックスローチェア F-1002C コヨーテ 帆布	fireproof-chair	1	5
amazon	B08F9MX477	アウトドア ナイフ 多喜火鉈110mm ナタ キャンプ 鉈 バトニングナイフ 薪割りナイフ 薪割り 両刃 バトニング フルタング 焚き火 焚火	camp-nata	1	1
amazon	B08G44M7DL	【楽天1位】テント 一人用 ドームテント UVカット ソロテント ドーム型 耐水圧 1,500mm以上 シルバーコーティング メッシュ フルクローズテント キャノピー キャノピーテント インナーテント テントポール 簡易テント 軽量 FIELDOOR 1年保証 ★[送料無料]	solo-tent-overall	1	1
amazon	B08GC7FVT4	Soomloom Adranus レクタタープ TCポリコットン 3.0m×3.85m	tc-tarp-takibi	1	1
amazon	B08GLGVGJ1	楽天総合1位 LED ランタン 63灯 USB 手回し ソーラー 電池 車載充電 アウトドア 充電式 懐中電灯 キャンプ 登山 停電 防災対策	camp-lantern-led;family-camp-lantern	2	2;1
amazon	B08HMPC73K	スノーピーク 焚火台Lスターターセット SET-112S	snowpeak-bonfire	1	5
amazon	B08HMPH45X	スノーピーク 焚火台 L ST-032RS	snowpeak-bonfire	1	3
amazon	B08JQYGMGX	ドイター フューチュラ Pro 36 D3401121-7403	deuter-backpack	1	4
amazon	B08K2GG9CS	DOD スゴイッス C1-774-TN 高さ調整 角度調整 耐荷重100kg 1人用チェア	dod-chair	1	2
amazon	B08KH1J62F	コールマン シールド30 リュック バックパック 30L 防水 撥水 2000037785	waterproof-backpack	1	4
amazon	B08L4LCF56	＼めざましテレビで紹介されました！／ アウトドアチェア キャンプ椅子 キャンプチェア 軽量 折りたたみ椅子 アウトドア チェア コンパクト アルミ キャンプ 運動会 椅子 イス キャンプ椅子 携帯 送料無料 超軽量 YMBSTORE ハンモック オシャレ ロータイプ チェアリング	camp-chair-lightweight	1	1
amazon	B08LK9Z3FK	FIELDOOR ワンタッチテント100	solo-tent-lightweight	1	4
amazon	B08LP148YT	OSPREY（オスプレー）デイライト DAYLITE 13L	osprey-daily-backpack	1	2
amazon	B08LP1WWPT	OSPREY デイライトプラス DAYLITE PLUS OS57176 バックパック	camp-backpack-capacity-guide;osprey-backpack;osprey-daily-backpack	3	1;1;1
amazon	B08M3ZKMW3	イスカ ISUKA ゴアテックスインフィニアム シュラフカバーUL ワイド ネイビーブルー	sleeping-bag-cover	1	5
amazon	B08M93LL4B	テンマクデザイン(tent-Mark DESIGNS) モノポールインナーテント メッシュ カンガルーテント フルメッシュ	inner-tent-kangaroo	1	1
amazon	B08P577J2W	コールマン ラギッド パッカウェイランタン 電池式 LED 2000036871	coleman-lantern	1	5
amazon	B08P57HNCJ	コールマン ハンギング Eライト 充電式 LEDランタン 2000037352	coleman-lantern	1	2
amazon	B08P5811G7	コールマン ツーリングドームST 一人用 2人用 ソロテント ドームテント 2000038141	coleman-tent;duo-tent;solo-camp-beginners-guide	3	2;1;1
amazon	B08P589XPT	コールマン ツーリングドームLX	duo-tent;tent-size-beginner-guide	2	4;2
amazon	B08P58X27Z	コールマン ファイアーディスク ソロ 2000037404	coleman-bonfire	1	2
amazon	B08P6PVBMJ	ベアボーンズ レイルロードランタン 充電式 LED	barebones-light	1	2
